"longitude","latitude","model","var","mag","baseline","predicted"
-109.2493,40.4161,"DGVM-full-400ppm","tmean",0.2,0.0499766666666667,0.0476833333333333
-109.2493,40.4161,"DGVM-full-400ppm","ppt",0.9,0.0499766666666667,0.04328
-109.2493,40.4161,"DGVM-full-400ppm","tmean",2,0.0499766666666667,0.04483
-109.2493,40.4161,"DGVM-full-400ppm","ppt",1.1,0.0499766666666667,0.05392
-109.2493,40.4161,"DGVM-full-400ppm","ppt",1.2,0.0499766666666667,0.06461
-109.2493,40.4161,"DGVM-full-400ppm","tmean",4,0.0499766666666667,0.0348166666666667
-109.2493,41.9329,"DGVM-full-400ppm","ppt",1.2,0.09749,0.161603333333333
-109.2493,41.9329,"DGVM-full-400ppm","tmean",4,0.09749,0.05963
-109.2493,41.9329,"DGVM-full-400ppm","ppt",0.9,0.09749,0.137576666666667
-109.2493,41.9329,"DGVM-full-400ppm","tmean",0.2,0.09749,0.127906666666667
-109.2493,41.9329,"DGVM-full-400ppm","ppt",1.1,0.09749,0.1523
-109.2493,41.9329,"DGVM-full-400ppm","tmean",2,0.09749,0.0955266666666667
-109.2493,41.9412,"DGVM-full-400ppm","ppt",0.9,0.138276666666667,0.10002
-109.2493,41.9412,"DGVM-full-400ppm","tmean",0.2,0.138276666666667,0.116463333333333
-109.2493,41.9412,"DGVM-full-400ppm","ppt",1.1,0.138276666666667,0.138213333333333
-109.2493,41.9412,"DGVM-full-400ppm","tmean",2,0.138276666666667,0.07076
-109.2493,41.9412,"DGVM-full-400ppm","tmean",4,0.138276666666667,0.0616833333333333
-109.2493,41.9412,"DGVM-full-400ppm","ppt",1.2,0.138276666666667,0.173616666666667
-109.2493,41.9579,"DGVM-full-400ppm","ppt",0.9,0.115506666666667,0.1077
-109.2493,41.9579,"DGVM-full-400ppm","ppt",1.2,0.115506666666667,0.161453333333333
-109.2493,41.9579,"DGVM-full-400ppm","tmean",0.2,0.115506666666667,0.13084
-109.2493,41.9579,"DGVM-full-400ppm","tmean",4,0.115506666666667,0.0572166666666667
-109.2493,41.9579,"DGVM-full-400ppm","ppt",1.1,0.115506666666667,0.14206
-109.2493,41.9579,"DGVM-full-400ppm","tmean",2,0.115506666666667,0.0663633333333333
-109.2493,41.9662,"DGVM-full-400ppm","ppt",1.1,0.10423,0.12827
-109.2493,41.9662,"DGVM-full-400ppm","tmean",0.2,0.10423,0.10878
-109.2493,41.9662,"DGVM-full-400ppm","tmean",4,0.10423,0.0575933333333333
-109.2493,41.9662,"DGVM-full-400ppm","ppt",0.9,0.10423,0.1087
-109.2493,41.9662,"DGVM-full-400ppm","ppt",1.2,0.10423,0.172193333333333
-109.2493,41.9662,"DGVM-full-400ppm","tmean",2,0.10423,0.0779533333333333
-109.2493,41.9912,"DGVM-full-400ppm","ppt",1.2,0.0942833333333333,0.149896666666667
-109.2493,41.9912,"DGVM-full-400ppm","tmean",0.2,0.0942833333333333,0.120703333333333
-109.2493,41.9912,"DGVM-full-400ppm","ppt",0.9,0.0942833333333333,0.11431
-109.2493,41.9912,"DGVM-full-400ppm","tmean",2,0.0942833333333333,0.0697833333333333
-109.2493,41.9912,"DGVM-full-400ppm","tmean",4,0.0942833333333333,0.05439
-109.2493,41.9912,"DGVM-full-400ppm","ppt",1.1,0.0942833333333333,0.148516666666667
-109.2493,41.9995,"DGVM-full-400ppm","ppt",0.9,0.12486,0.08641
-109.2493,41.9995,"DGVM-full-400ppm","ppt",1.1,0.12486,0.152236666666667
-109.2493,41.9995,"DGVM-full-400ppm","ppt",1.2,0.12486,0.173216666666667
-109.2493,41.9995,"DGVM-full-400ppm","tmean",2,0.12486,0.0810166666666667
-109.2493,41.9995,"DGVM-full-400ppm","tmean",0.2,0.12486,0.12378
-109.2493,41.9995,"DGVM-full-400ppm","tmean",4,0.12486,0.05431
-109.2577,41.9329,"DGVM-full-400ppm","tmean",0.2,0.156086666666667,0.124926666666667
-109.2577,41.9329,"DGVM-full-400ppm","ppt",0.9,0.156086666666667,0.1459
-109.2577,41.9329,"DGVM-full-400ppm","tmean",2,0.156086666666667,0.0992033333333333
-109.2577,41.9329,"DGVM-full-400ppm","ppt",1.1,0.156086666666667,0.171426666666667
-109.2577,41.9329,"DGVM-full-400ppm","ppt",1.2,0.156086666666667,0.185516666666667
-109.2577,41.9329,"DGVM-full-400ppm","tmean",4,0.156086666666667,0.06568
-109.2577,41.9579,"DGVM-full-400ppm","ppt",1.2,0.131486666666667,0.18033
-109.2577,41.9579,"DGVM-full-400ppm","tmean",4,0.131486666666667,0.06262
-109.2577,41.9579,"DGVM-full-400ppm","ppt",0.9,0.131486666666667,0.11734
-109.2577,41.9579,"DGVM-full-400ppm","tmean",0.2,0.131486666666667,0.1405
-109.2577,41.9579,"DGVM-full-400ppm","ppt",1.1,0.131486666666667,0.14186
-109.2577,41.9579,"DGVM-full-400ppm","tmean",2,0.131486666666667,0.10913
-109.2577,41.9662,"DGVM-full-400ppm","ppt",0.9,0.149906666666667,0.132636666666667
-109.2577,41.9662,"DGVM-full-400ppm","tmean",0.2,0.149906666666667,0.157356666666667
-109.2577,41.9662,"DGVM-full-400ppm","ppt",1.1,0.149906666666667,0.166846666666667
-109.2577,41.9662,"DGVM-full-400ppm","tmean",2,0.149906666666667,0.108553333333333
-109.2577,41.9662,"DGVM-full-400ppm","tmean",4,0.149906666666667,0.0597433333333333
-109.2577,41.9662,"DGVM-full-400ppm","ppt",1.2,0.149906666666667,0.176446666666667
-109.2577,41.9745,"DGVM-full-400ppm","tmean",4,0.129213333333333,0.0616566666666667
-109.2577,41.9745,"DGVM-full-400ppm","ppt",0.9,0.129213333333333,0.13157
-109.2577,41.9745,"DGVM-full-400ppm","tmean",0.2,0.129213333333333,0.159736666666667
-109.2577,41.9745,"DGVM-full-400ppm","ppt",1.1,0.129213333333333,0.161996666666667
-109.2577,41.9745,"DGVM-full-400ppm","ppt",1.2,0.129213333333333,0.161806666666667
-109.2577,41.9745,"DGVM-full-400ppm","tmean",2,0.129213333333333,0.10314
-109.2577,41.9995,"DGVM-full-400ppm","ppt",0.9,0.116216666666667,0.0959466666666667
-109.2577,41.9995,"DGVM-full-400ppm","ppt",1.2,0.116216666666667,0.160663333333333
-109.2577,41.9995,"DGVM-full-400ppm","tmean",0.2,0.116216666666667,0.116163333333333
-109.2577,41.9995,"DGVM-full-400ppm","ppt",1.1,0.116216666666667,0.137813333333333
-109.2577,41.9995,"DGVM-full-400ppm","tmean",2,0.116216666666667,0.0825733333333333
-109.2577,41.9995,"DGVM-full-400ppm","tmean",4,0.116216666666667,0.0592333333333333
-109.2577,42.1745,"DGVM-full-400ppm","ppt",1.2,0.137356666666667,0.18232
-109.2577,42.1745,"DGVM-full-400ppm","tmean",2,0.137356666666667,0.0947333333333333
-109.2577,42.1745,"DGVM-full-400ppm","tmean",0.2,0.137356666666667,0.138103333333333
-109.2577,42.1745,"DGVM-full-400ppm","ppt",0.9,0.137356666666667,0.133713333333333
-109.2577,42.1745,"DGVM-full-400ppm","tmean",4,0.137356666666667,0.0695633333333333
-109.2577,42.1745,"DGVM-full-400ppm","ppt",1.1,0.137356666666667,0.15004
-109.2743,41.9412,"DGVM-full-400ppm","ppt",1.1,0.12598,0.14915
-109.2743,41.9412,"DGVM-full-400ppm","tmean",4,0.12598,0.07092
-109.2743,41.9412,"DGVM-full-400ppm","ppt",0.9,0.12598,0.103786666666667
-109.2743,41.9412,"DGVM-full-400ppm","tmean",0.2,0.12598,0.162426666666667
-109.2743,41.9412,"DGVM-full-400ppm","tmean",2,0.12598,0.143736666666667
-109.2743,41.9412,"DGVM-full-400ppm","ppt",1.2,0.12598,0.154126666666667
-109.2743,41.9495,"DGVM-full-400ppm","tmean",2,0.14067,0.153973333333333
-109.2743,41.9495,"DGVM-full-400ppm","ppt",0.9,0.14067,0.10789
-109.2743,41.9495,"DGVM-full-400ppm","ppt",1.2,0.14067,0.175456666666667
-109.2743,41.9495,"DGVM-full-400ppm","tmean",0.2,0.14067,0.183556666666667
-109.2743,41.9495,"DGVM-full-400ppm","tmean",4,0.14067,0.07135
-109.2743,41.9495,"DGVM-full-400ppm","ppt",1.1,0.14067,0.15289
-109.2743,41.9745,"DGVM-full-400ppm","ppt",0.9,0.146323333333333,0.110966666666667
-109.2743,41.9745,"DGVM-full-400ppm","ppt",1.2,0.146323333333333,0.16107
-109.2743,41.9745,"DGVM-full-400ppm","tmean",0.2,0.146323333333333,0.14189
-109.2743,41.9745,"DGVM-full-400ppm","ppt",1.1,0.146323333333333,0.143323333333333
-109.2743,41.9745,"DGVM-full-400ppm","tmean",2,0.146323333333333,0.09921
-109.2743,41.9745,"DGVM-full-400ppm","tmean",4,0.146323333333333,0.05991
-109.2827,41.9412,"DGVM-full-400ppm","ppt",1.1,0.101756666666667,0.15109
-109.2827,41.9412,"DGVM-full-400ppm","ppt",0.9,0.101756666666667,0.12409
-109.2827,41.9412,"DGVM-full-400ppm","tmean",4,0.101756666666667,0.06812
-109.2827,41.9412,"DGVM-full-400ppm","ppt",1.2,0.101756666666667,0.1595
-109.2827,41.9412,"DGVM-full-400ppm","tmean",0.2,0.101756666666667,0.157786666666667
-109.2827,41.9412,"DGVM-full-400ppm","tmean",2,0.101756666666667,0.14546
-109.2827,41.9495,"DGVM-full-400ppm","ppt",0.9,0.11755,0.111533333333333
-109.2827,41.9495,"DGVM-full-400ppm","tmean",4,0.11755,0.0697833333333333
-109.2827,41.9495,"DGVM-full-400ppm","ppt",1.1,0.11755,0.162656666666667
-109.2827,41.9495,"DGVM-full-400ppm","tmean",0.2,0.11755,0.150576666666667
-109.2827,41.9495,"DGVM-full-400ppm","ppt",1.2,0.11755,0.14924
-109.2827,41.9495,"DGVM-full-400ppm","tmean",2,0.11755,0.1216
-109.2827,41.9745,"DGVM-full-400ppm","ppt",0.9,0.131916666666667,0.101206666666667
-109.2827,41.9745,"DGVM-full-400ppm","tmean",4,0.131916666666667,0.06012
-109.2827,41.9745,"DGVM-full-400ppm","ppt",1.1,0.131916666666667,0.142566666666667
-109.2827,41.9745,"DGVM-full-400ppm","ppt",1.2,0.131916666666667,0.167066666666667
-109.2827,41.9745,"DGVM-full-400ppm","tmean",0.2,0.131916666666667,0.13083
-109.2827,41.9745,"DGVM-full-400ppm","tmean",2,0.131916666666667,0.0829333333333333
-109.2827,42.4745,"DGVM-full-400ppm","ppt",1.1,0.0186133333333333,0.06196
-109.2827,42.4745,"DGVM-full-400ppm","ppt",0.9,0.0186133333333333,0.0639366666666667
-109.2827,42.4745,"DGVM-full-400ppm","tmean",0.2,0.0186133333333333,0.13083
-109.2827,42.4745,"DGVM-full-400ppm","ppt",1.2,0.0186133333333333,0.08349
-109.2827,42.4745,"DGVM-full-400ppm","tmean",2,0.0186133333333333,0.197386666666667
-109.2827,42.4745,"DGVM-full-400ppm","tmean",4,0.0186133333333333,0.10897
-109.2993,41.9329,"DGVM-full-400ppm","ppt",0.9,0.0915066666666667,0.119243333333333
-109.2993,41.9329,"DGVM-full-400ppm","tmean",4,0.0915066666666667,0.07131
-109.2993,41.9329,"DGVM-full-400ppm","ppt",1.1,0.0915066666666667,0.141596666666667
-109.2993,41.9329,"DGVM-full-400ppm","ppt",1.2,0.0915066666666667,0.165453333333333
-109.2993,41.9329,"DGVM-full-400ppm","tmean",0.2,0.0915066666666667,0.150736666666667
-109.2993,41.9329,"DGVM-full-400ppm","tmean",2,0.0915066666666667,0.14416
-109.2993,41.9745,"DGVM-full-400ppm","ppt",0.9,0.146233333333333,0.117543333333333
-109.2993,41.9745,"DGVM-full-400ppm","ppt",1.1,0.146233333333333,0.151473333333333
-109.2993,41.9745,"DGVM-full-400ppm","ppt",1.2,0.146233333333333,0.176493333333333
-109.2993,41.9745,"DGVM-full-400ppm","tmean",0.2,0.146233333333333,0.13842
-109.2993,41.9745,"DGVM-full-400ppm","tmean",4,0.146233333333333,0.05451
-109.2993,41.9745,"DGVM-full-400ppm","tmean",2,0.146233333333333,0.0795866666666667
-109.2993,41.9912,"DGVM-full-400ppm","ppt",0.9,0.0990333333333333,0.1071
-109.2993,41.9912,"DGVM-full-400ppm","ppt",1.2,0.0990333333333333,0.155693333333333
-109.2993,41.9912,"DGVM-full-400ppm","tmean",0.2,0.0990333333333333,0.152186666666667
-109.2993,41.9912,"DGVM-full-400ppm","ppt",1.1,0.0990333333333333,0.16916
-109.2993,41.9912,"DGVM-full-400ppm","tmean",4,0.0990333333333333,0.0548766666666667
-109.2993,41.9912,"DGVM-full-400ppm","tmean",2,0.0990333333333333,0.07656
-109.2993,42.0079,"DGVM-full-400ppm","ppt",0.9,0.09843,0.10557
-109.2993,42.0079,"DGVM-full-400ppm","ppt",1.2,0.09843,0.163266666666667
-109.2993,42.0079,"DGVM-full-400ppm","tmean",2,0.09843,0.08393
-109.2993,42.0079,"DGVM-full-400ppm","ppt",1.1,0.09843,0.131886666666667
-109.2993,42.0079,"DGVM-full-400ppm","tmean",0.2,0.09843,0.135633333333333
-109.2993,42.0079,"DGVM-full-400ppm","tmean",4,0.09843,0.0549733333333333
-109.3077,40.4911,"DGVM-full-400ppm","ppt",0.9,0.0688166666666667,0.0618966666666667
-109.3077,40.4911,"DGVM-full-400ppm","ppt",1.1,0.0688166666666667,0.0965633333333333
-109.3077,40.4911,"DGVM-full-400ppm","ppt",1.2,0.0688166666666667,0.115066666666667
-109.3077,40.4911,"DGVM-full-400ppm","tmean",0.2,0.0688166666666667,0.0767533333333333
-109.3077,40.4911,"DGVM-full-400ppm","tmean",4,0.0688166666666667,0.0558833333333333
-109.3077,40.4911,"DGVM-full-400ppm","tmean",2,0.0688166666666667,0.0703933333333333
-109.3077,41.8578,"DGVM-full-400ppm","ppt",0.9,0.126126666666667,0.13121
-109.3077,41.8578,"DGVM-full-400ppm","tmean",0.2,0.126126666666667,0.141593333333333
-109.3077,41.8578,"DGVM-full-400ppm","ppt",1.1,0.126126666666667,0.1666
-109.3077,41.8578,"DGVM-full-400ppm","ppt",1.2,0.126126666666667,0.18123
-109.3077,41.8578,"DGVM-full-400ppm","tmean",2,0.126126666666667,0.10067
-109.3077,41.8578,"DGVM-full-400ppm","tmean",4,0.126126666666667,0.0630766666666667
-109.3077,41.9329,"DGVM-full-400ppm","ppt",0.9,0.147353333333333,0.1354
-109.3077,41.9329,"DGVM-full-400ppm","ppt",1.2,0.147353333333333,0.175233333333333
-109.3077,41.9329,"DGVM-full-400ppm","ppt",1.1,0.147353333333333,0.1464
-109.3077,41.9329,"DGVM-full-400ppm","tmean",0.2,0.147353333333333,0.171826666666667
-109.3077,41.9329,"DGVM-full-400ppm","tmean",2,0.147353333333333,0.118353333333333
-109.3077,41.9329,"DGVM-full-400ppm","tmean",4,0.147353333333333,0.0702666666666667
-109.3077,41.9495,"DGVM-full-400ppm","ppt",1.1,0.146393333333333,0.190163333333333
-109.3077,41.9495,"DGVM-full-400ppm","tmean",4,0.146393333333333,0.0637933333333333
-109.3077,41.9495,"DGVM-full-400ppm","ppt",1.2,0.146393333333333,0.197633333333333
-109.3077,41.9495,"DGVM-full-400ppm","ppt",0.9,0.146393333333333,0.12088
-109.3077,41.9495,"DGVM-full-400ppm","tmean",0.2,0.146393333333333,0.149953333333333
-109.3077,41.9495,"DGVM-full-400ppm","tmean",2,0.146393333333333,0.105646666666667
-109.3077,41.9912,"DGVM-full-400ppm","ppt",0.9,0.143556666666667,0.10774
-109.3077,41.9912,"DGVM-full-400ppm","tmean",4,0.143556666666667,0.0530333333333333
-109.3077,41.9912,"DGVM-full-400ppm","ppt",1.1,0.143556666666667,0.143816666666667
-109.3077,41.9912,"DGVM-full-400ppm","tmean",0.2,0.143556666666667,0.123243333333333
-109.3077,41.9912,"DGVM-full-400ppm","tmean",2,0.143556666666667,0.06209
-109.3077,41.9912,"DGVM-full-400ppm","ppt",1.2,0.143556666666667,0.17146
-109.4327,41.8912,"DGVM-full-400ppm","ppt",0.9,0.0437666666666667,0.09111
-109.4327,41.8912,"DGVM-full-400ppm","ppt",1.1,0.0437666666666667,0.117316666666667
-109.4327,41.8912,"DGVM-full-400ppm","ppt",1.2,0.0437666666666667,0.143593333333333
-109.4327,41.8912,"DGVM-full-400ppm","tmean",0.2,0.0437666666666667,0.105766666666667
-109.4327,41.8912,"DGVM-full-400ppm","tmean",2,0.0437666666666667,0.06012
-109.4327,41.8912,"DGVM-full-400ppm","tmean",4,0.0437666666666667,0.0492166666666667
-109.466,42.1579,"DGVM-full-400ppm","ppt",1.1,0.104966666666667,0.126113333333333
-109.466,42.1579,"DGVM-full-400ppm","ppt",0.9,0.104966666666667,0.08459
-109.466,42.1579,"DGVM-full-400ppm","ppt",1.2,0.104966666666667,0.130443333333333
-109.466,42.1579,"DGVM-full-400ppm","tmean",0.2,0.104966666666667,0.12775
-109.466,42.1579,"DGVM-full-400ppm","tmean",4,0.104966666666667,0.05623
-109.466,42.1579,"DGVM-full-400ppm","tmean",2,0.104966666666667,0.0809
-109.5827,40.2911,"DGVM-full-400ppm","ppt",1.2,0.0460333333333333,0.06423
-109.5827,40.2911,"DGVM-full-400ppm","tmean",4,0.0460333333333333,0.03225
-109.5827,40.2911,"DGVM-full-400ppm","tmean",0.2,0.0460333333333333,0.0493766666666667
-109.5827,40.2911,"DGVM-full-400ppm","ppt",1.1,0.0460333333333333,0.0528966666666667
-109.5827,40.2911,"DGVM-full-400ppm","tmean",2,0.0460333333333333,0.0438566666666667
-109.5827,40.2911,"DGVM-full-400ppm","ppt",0.9,0.0460333333333333,0.04464
-109.6577,37.416,"DGVM-full-400ppm","ppt",0.9,0.0389633333333333,0.0368666666666667
-109.6577,37.416,"DGVM-full-400ppm","ppt",1.1,0.0389633333333333,0.04459
-109.6577,37.416,"DGVM-full-400ppm","ppt",1.2,0.0389633333333333,0.0444766666666667
-109.6577,37.416,"DGVM-full-400ppm","tmean",0.2,0.0389633333333333,0.0388566666666667
-109.6577,37.416,"DGVM-full-400ppm","tmean",4,0.0389633333333333,0.0226966666666667
-109.6577,37.416,"DGVM-full-400ppm","tmean",2,0.0389633333333333,0.03428
-109.6577,42.4329,"DGVM-full-400ppm","ppt",1.2,0,0
-109.6577,42.4329,"DGVM-full-400ppm","ppt",0.9,0,0
-109.6577,42.4329,"DGVM-full-400ppm","tmean",4,0,0.08431
-109.6577,42.4329,"DGVM-full-400ppm","tmean",0.2,0,0
-109.6577,42.4329,"DGVM-full-400ppm","ppt",1.1,0,0
-109.6577,42.4329,"DGVM-full-400ppm","tmean",2,0,0.155376666666667
-109.6577,42.4745,"DGVM-full-400ppm","tmean",0.2,0,0
-109.6577,42.4745,"DGVM-full-400ppm","ppt",0.9,0,0
-109.6577,42.4745,"DGVM-full-400ppm","ppt",1.2,0,0
-109.6577,42.4745,"DGVM-full-400ppm","ppt",1.1,0,0
-109.6577,42.4745,"DGVM-full-400ppm","tmean",4,0,0.127966666666667
-109.6577,42.4745,"DGVM-full-400ppm","tmean",2,0,0.19915
-109.666,42.4329,"DGVM-full-400ppm","ppt",0.9,0,0
-109.666,42.4329,"DGVM-full-400ppm","ppt",1.1,0,0
-109.666,42.4329,"DGVM-full-400ppm","ppt",1.2,0,0
-109.666,42.4329,"DGVM-full-400ppm","tmean",2,0,0.1733
-109.666,42.4329,"DGVM-full-400ppm","tmean",0.2,0,0
-109.666,42.4329,"DGVM-full-400ppm","tmean",4,0,0.0827566666666667
-109.666,42.4662,"DGVM-full-400ppm","ppt",1.2,0,0
-109.666,42.4662,"DGVM-full-400ppm","ppt",0.9,0,0
-109.666,42.4662,"DGVM-full-400ppm","tmean",4,0,0.09966
-109.666,42.4662,"DGVM-full-400ppm","tmean",0.2,0,0
-109.666,42.4662,"DGVM-full-400ppm","ppt",1.1,0,0
-109.666,42.4662,"DGVM-full-400ppm","tmean",2,0,0.237556666666667
-109.666,42.4745,"DGVM-full-400ppm","ppt",0.9,0,0
-109.666,42.4745,"DGVM-full-400ppm","ppt",1.2,0,0
-109.666,42.4745,"DGVM-full-400ppm","tmean",0.2,0,0
-109.666,42.4745,"DGVM-full-400ppm","ppt",1.1,0,0
-109.666,42.4745,"DGVM-full-400ppm","tmean",4,0,0.113563333333333
-109.666,42.4745,"DGVM-full-400ppm","tmean",2,0,0.199456666666667
-109.666,42.4829,"DGVM-full-400ppm","ppt",1.2,0,0
-109.666,42.4829,"DGVM-full-400ppm","tmean",0.2,0,0
-109.666,42.4829,"DGVM-full-400ppm","ppt",1.1,0,0
-109.666,42.4829,"DGVM-full-400ppm","tmean",4,0,0.114486666666667
-109.666,42.4829,"DGVM-full-400ppm","tmean",2,0,0.220586666666667
-109.666,42.4829,"DGVM-full-400ppm","ppt",0.9,0,0
-109.666,42.4912,"DGVM-full-400ppm","ppt",0.9,0.00382,0
-109.666,42.4912,"DGVM-full-400ppm","ppt",1.1,0.00382,0
-109.666,42.4912,"DGVM-full-400ppm","ppt",1.2,0.00382,0
-109.666,42.4912,"DGVM-full-400ppm","tmean",0.2,0.00382,0
-109.666,42.4912,"DGVM-full-400ppm","tmean",4,0.00382,0.10303
-109.666,42.4912,"DGVM-full-400ppm","tmean",2,0.00382,0.194276666666667
-109.666,42.4995,"DGVM-full-400ppm","ppt",0.9,0,0
-109.666,42.4995,"DGVM-full-400ppm","ppt",1.2,0,0
-109.666,42.4995,"DGVM-full-400ppm","ppt",1.1,0,0
-109.666,42.4995,"DGVM-full-400ppm","tmean",2,0,0.221183333333333
-109.666,42.4995,"DGVM-full-400ppm","tmean",0.2,0,0
-109.666,42.4995,"DGVM-full-400ppm","tmean",4,0,0.120343333333333
-109.6744,42.4329,"DGVM-full-400ppm","ppt",0.9,0,0
-109.6744,42.4329,"DGVM-full-400ppm","tmean",0.2,0,0.000503333333333333
-109.6744,42.4329,"DGVM-full-400ppm","ppt",1.1,0,0
-109.6744,42.4329,"DGVM-full-400ppm","tmean",2,0,0.177563333333333
-109.6744,42.4329,"DGVM-full-400ppm","tmean",4,0,0.0746166666666667
-109.6744,42.4329,"DGVM-full-400ppm","ppt",1.2,0,0
-109.6744,42.4412,"DGVM-full-400ppm","ppt",0.9,0,0
-109.6744,42.4412,"DGVM-full-400ppm","ppt",1.2,0,0
-109.6744,42.4412,"DGVM-full-400ppm","tmean",0.2,0,0
-109.6744,42.4412,"DGVM-full-400ppm","tmean",4,0,0.0794466666666667
-109.6744,42.4412,"DGVM-full-400ppm","ppt",1.1,0,0
-109.6744,42.4412,"DGVM-full-400ppm","tmean",2,0,0.191376666666667
-109.6744,42.4662,"DGVM-full-400ppm","ppt",1.1,0,0
-109.6744,42.4662,"DGVM-full-400ppm","tmean",0.2,0,0
-109.6744,42.4662,"DGVM-full-400ppm","tmean",4,0,0.102103333333333
-109.6744,42.4662,"DGVM-full-400ppm","ppt",0.9,0,0
-109.6744,42.4662,"DGVM-full-400ppm","ppt",1.2,0,0
-109.6744,42.4662,"DGVM-full-400ppm","tmean",2,0,0.18598
-109.6744,42.4829,"DGVM-full-400ppm","ppt",1.2,0,0
-109.6744,42.4829,"DGVM-full-400ppm","tmean",0.2,0,0
-109.6744,42.4829,"DGVM-full-400ppm","ppt",0.9,0,0
-109.6744,42.4829,"DGVM-full-400ppm","tmean",2,0,0.21577
-109.6744,42.4829,"DGVM-full-400ppm","tmean",4,0,0.1016
-109.6744,42.4829,"DGVM-full-400ppm","ppt",1.1,0,0
-109.691,42.4329,"DGVM-full-400ppm","ppt",1.2,0.0568166666666667,0
-109.691,42.4329,"DGVM-full-400ppm","tmean",2,0.0568166666666667,0.201236666666667
-109.691,42.4329,"DGVM-full-400ppm","tmean",0.2,0.0568166666666667,0
-109.691,42.4329,"DGVM-full-400ppm","ppt",0.9,0.0568166666666667,0
-109.691,42.4329,"DGVM-full-400ppm","tmean",4,0.0568166666666667,0.0847366666666667
-109.691,42.4329,"DGVM-full-400ppm","ppt",1.1,0.0568166666666667,0
-109.691,42.4745,"DGVM-full-400ppm","tmean",0.2,0,0
-109.691,42.4745,"DGVM-full-400ppm","ppt",0.9,0,0
-109.691,42.4745,"DGVM-full-400ppm","tmean",2,0,0.20194
-109.691,42.4745,"DGVM-full-400ppm","ppt",1.1,0,0
-109.691,42.4745,"DGVM-full-400ppm","ppt",1.2,0,0
-109.691,42.4745,"DGVM-full-400ppm","tmean",4,0,0.102226666666667
-109.691,42.4995,"DGVM-full-400ppm","ppt",1.2,0,0
-109.691,42.4995,"DGVM-full-400ppm","tmean",4,0,0.10106
-109.691,42.4995,"DGVM-full-400ppm","ppt",0.9,0,0
-109.691,42.4995,"DGVM-full-400ppm","tmean",0.2,0,0
-109.691,42.4995,"DGVM-full-400ppm","ppt",1.1,0,0
-109.691,42.4995,"DGVM-full-400ppm","tmean",2,0,0.19001
-109.6994,42.4579,"DGVM-full-400ppm","ppt",1.2,0,0
-109.6994,42.4579,"DGVM-full-400ppm","tmean",4,0,0.101333333333333
-109.6994,42.4579,"DGVM-full-400ppm","ppt",0.9,0,0
-109.6994,42.4579,"DGVM-full-400ppm","tmean",0.2,0,0
-109.6994,42.4579,"DGVM-full-400ppm","ppt",1.1,0,0
-109.6994,42.4579,"DGVM-full-400ppm","tmean",2,0,0.19887
-109.6994,42.4745,"DGVM-full-400ppm","ppt",0.9,0,0
-109.6994,42.4745,"DGVM-full-400ppm","tmean",0.2,0,0
-109.6994,42.4745,"DGVM-full-400ppm","ppt",1.1,0,0
-109.6994,42.4745,"DGVM-full-400ppm","tmean",2,0,0.184703333333333
-109.6994,42.4745,"DGVM-full-400ppm","tmean",4,0,0.0988133333333333
-109.6994,42.4745,"DGVM-full-400ppm","ppt",1.2,0,0
-109.6994,42.4912,"DGVM-full-400ppm","tmean",4,0,0.111653333333333
-109.6994,42.4912,"DGVM-full-400ppm","ppt",0.9,0,0
-109.6994,42.4912,"DGVM-full-400ppm","tmean",0.2,0,0
-109.6994,42.4912,"DGVM-full-400ppm","ppt",1.1,0,0
-109.6994,42.4912,"DGVM-full-400ppm","ppt",1.2,0,0
-109.6994,42.4912,"DGVM-full-400ppm","tmean",2,0,0.217873333333333
-109.6994,42.4995,"DGVM-full-400ppm","ppt",0.9,0,0
-109.6994,42.4995,"DGVM-full-400ppm","ppt",1.2,0,0
-109.6994,42.4995,"DGVM-full-400ppm","tmean",0.2,0,0
-109.6994,42.4995,"DGVM-full-400ppm","ppt",1.1,0,0
-109.6994,42.4995,"DGVM-full-400ppm","tmean",2,0,0.217016666666667
-109.6994,42.4995,"DGVM-full-400ppm","tmean",4,0,0.10847
-109.716,42.4329,"DGVM-full-400ppm","tmean",4,0,0.0961966666666667
-109.716,42.4329,"DGVM-full-400ppm","ppt",1.2,0,0
-109.716,42.4329,"DGVM-full-400ppm","tmean",0.2,0,0
-109.716,42.4329,"DGVM-full-400ppm","ppt",0.9,0,0
-109.716,42.4329,"DGVM-full-400ppm","tmean",2,0,0.163123333333333
-109.716,42.4329,"DGVM-full-400ppm","ppt",1.1,0,0
-109.716,42.4579,"DGVM-full-400ppm","tmean",0.2,0,0
-109.716,42.4579,"DGVM-full-400ppm","ppt",0.9,0,0
-109.716,42.4579,"DGVM-full-400ppm","tmean",2,0,0.191323333333333
-109.716,42.4579,"DGVM-full-400ppm","ppt",1.1,0,0
-109.716,42.4579,"DGVM-full-400ppm","ppt",1.2,0,0
-109.716,42.4579,"DGVM-full-400ppm","tmean",4,0,0.0918833333333333
-109.7244,42.4329,"DGVM-full-400ppm","ppt",0.9,0,0
-109.7244,42.4329,"DGVM-full-400ppm","ppt",1.2,0,0
-109.7244,42.4329,"DGVM-full-400ppm","tmean",0.2,0,0
-109.7244,42.4329,"DGVM-full-400ppm","ppt",1.1,0,0
-109.7244,42.4329,"DGVM-full-400ppm","tmean",2,0,0.201136666666667
